date,tp,t2m,ssr,str,sp
4/25/2018,5.39,275.6399025,15370026.86,-5820261.002,70753.4041
4/26/2018,3.39,274.0347812,14041644.19,-5658118.203,70777.64236
4/27/2018,1.57,272.8259493,14948685.85,-6844494.899,70951.05357
4/28/2018,1.8,274.0662236,16083027.64,-6836454.687,70916.66328
4/29/2018,3.49,275.2125928,16688494.96,-6450474.118,70759.80956
4/30/2018,7.42,275.8152464,13125728.92,-4969189.377,70653.45894
5/1/2018,10.39,276.4809275,12143112.11,-4274204.04,70797.4433
5/2/2018,6.47,275.1293465,12152462.7,-4803002.221,70898.49553
5/3/2018,4.66,275.5779943,12856155.02,-5247897.534,70959.30361
5/4/2018,3.73,276.3153497,14046237.75,-5354636.41,70824.26468
5/5/2018,8.06,275.3099535,13077562.57,-4944363.05,70726.35551
5/6/2018,4.32,276.2666288,14273613.04,-5293453.446,70806.90973
5/7/2018,6.14,276.2417579,13823155.38,-5411579.806,70715.98501
5/8/2018,6.98,277.3629056,14445103.67,-5403585.869,70592.45357
5/9/2018,8.62,277.6772289,14525707.12,-5297227.179,70646.46705
5/10/2018,12.03,276.8125477,13278800.06,-5102773.515,70821.2221
5/11/2018,11.26,275.8872266,13592682.16,-5119452.323,70863.38239
5/12/2018,4.2,274.6023764,13636017.51,-6208585.359,70958.41232
5/13/2018,1.67,275.0884187,16488476.89,-7367884.878,70910.0462
5/14/2018,1.7,276.200819,16891750.12,-7195972.087,70835.71056
5/15/2018,2.51,277.5508419,16566961.88,-6165666.293,70652.54488
5/16/2018,6.19,277.0915165,15394664.31,-5461500.426,70667.77502
5/17/2018,3.36,277.5882744,16712686.59,-5986867.674,70673.65019
5/18/2018,2.51,278.3321971,17213599.59,-6005481.429,70666.39939
5/19/2018,3.6,279.2810652,17204585.82,-5937476.3,70690.1893
5/20/2018,3.35,279.3479695,17448079.36,-5976256.223,70776.17226
5/21/2018,2.02,280.3542673,18202140.63,-6378936.623,70852.89131
5/22/2018,1.42,280.7161831,18273331.14,-6616318.014,70939.09612
5/23/2018,4.91,281.2900152,17303198.57,-5964435.781,70875.56283
5/24/2018,9.55,281.3054428,14831878.89,-5199883.368,70694.3904
5/25/2018,10.85,281.0693528,14629149.36,-5070058.126,70671.19438
5/26/2018,10.69,281.4393207,14701103.11,-5171685.102,70677.86934
5/27/2018,12.86,280.8213906,14260895.13,-5077418.004,70741.08746
5/28/2018,14.43,280.2178886,14439814.09,-5078987.959,70614.27713
5/29/2018,13.05,279.56756,14974833.36,-5053658.522,70607.8256
5/30/2018,5.41,279.3111507,15258494.98,-5243625.273,70548.5088
5/31/2018,3.49,280.105402,16406636.37,-5672166.961,70738.68458
6/1/2018,6.28,280.5845853,15319748.88,-4927663.035,70936.75817
6/2/2018,6.62,281.0840769,15681413.12,-4954199.242,70849.84252
6/3/2018,7.81,280.9767064,15330351.18,-4883231.386,70709.29272
6/4/2018,8.16,280.4885502,15231267.14,-4632909.988,70836.0982
6/5/2018,3.53,279.1268506,15343268.82,-6005062.418,70976.06159
6/6/2018,1.89,280.5913155,20305367.15,-7532725.726,71011.91994
6/7/2018,4.81,282.1196768,20241071.88,-6553026.449,70797.54745
6/8/2018,7.21,281.4523068,16618951.93,-5345529.787,70667.99752
6/9/2018,4.69,282.6862283,16902754.18,-5460945.488,70452.92661
6/10/2018,4.34,283.2127315,18325382.47,-5739458.23,70394.45078
6/11/2018,4.65,283.4104136,18651986.75,-5576575.224,70195.84814
6/12/2018,8.96,283.8256377,15954084.45,-4858471.566,70112.91304
6/13/2018,15.04,283.6737006,13721755.9,-4395911.367,70070.28231
6/14/2018,15.32,283.1513954,12824644.14,-4122447.124,70147.09281
6/15/2018,20.16,283.1152625,13760023.13,-3894147.427,70275.91221
6/16/2018,18.24,282.8988417,12329510.28,-3565736.382,70395.53848
6/17/2018,14.02,282.8028313,13454942.9,-4114062.394,70447.70094
6/18/2018,9.86,283.1074696,14081964.07,-4290406.347,70463.4103
6/19/2018,5.6,282.8538987,15850594.15,-5055949.401,70550.25524
6/20/2018,4.7,283.1071354,17339134.93,-5539646.6,70685.19856
6/21/2018,6.63,283.596541,17610506.17,-5590397.718,70723.00513
6/22/2018,9.21,283.8135672,17261914.65,-5464712.245,70705.02814
6/23/2018,9.88,283.9601705,16174169.62,-5126545.565,70652.81945
6/24/2018,8.87,284.1214179,16053238.65,-4952201.309,70578.78289
6/25/2018,10.14,284.2322847,15087622.61,-4848535.559,70468.36828
6/26/2018,11.74,284.5520994,15527571.99,-4733930.94,70488.39755
6/27/2018,11.97,284.7081053,14605883.58,-4537894.017,70700.86797
6/28/2018,13.38,284.5859071,14641346.13,-4523030.332,70825.22993
6/29/2018,12.94,284.4972427,14214349.39,-4154743.812,70753.65489
6/30/2018,11.57,284.4494913,10612185.53,-2960588.677,70647.431
7/1/2018,16.29,284.9983059,13263568.45,-3527491.802,70595.92152
7/2/2018,19.8,284.6569009,11164168.05,-3078443.197,70488.31328
7/3/2018,21.3,284.4834217,10627104.97,-2986581.417,70350.92449
7/4/2018,24.31,284.2178307,10516737.44,-3208307.734,70342.45756
7/5/2018,15.18,284.1895058,12654175.66,-3929743.287,70488.65914
7/6/2018,8.35,284.5077206,15346442.8,-4689708.568,70589.86357
7/7/2018,6.59,284.9645861,16692878.61,-4889319.271,70589.69222
7/8/2018,10.21,285.478933,15767636.03,-4437276.063,70605.57001
7/9/2018,13.46,285.4233763,12950325.94,-3657018.977,70580.8155
7/10/2018,14.54,285.2797691,11201721.87,-2922428.401,70612.27763
7/11/2018,15.96,284.8122661,10181363,-2758206.351,70589.91075
7/12/2018,15.51,284.7650834,12728145.97,-3402342.497,70553.61927
7/13/2018,15.66,284.7762406,11085607.97,-3139262.647,70570.14973
7/14/2018,11.76,284.8370651,12185654.65,-3518222.157,70516.36328
7/15/2018,11.61,284.888605,13315804.65,-3565156.742,70552.78878
7/16/2018,12.42,284.8903885,12467493.09,-3295025.835,70624.6888
7/17/2018,11.71,284.9681553,12411670.56,-3459650.514,70640.27326
7/18/2018,11.07,285.0340591,12660461.16,-3812496.543,70669.76026
7/19/2018,7.88,285.0732042,14602606.76,-4150842.079,70630.69287
7/20/2018,6.88,285.1720412,17038919.94,-4649507.451,70582.54205
7/21/2018,12.06,285.0621196,15510061.27,-4314396.03,70633.60375
7/22/2018,12.28,284.7385458,14242649.71,-3895148.086,70645.41374
7/23/2018,14.7,284.4971838,10831805.17,-3073401.517,70641.94611
7/24/2018,14.17,284.0120158,12052870.46,-3803916.179,70659.9992
7/25/2018,11.75,284.160497,15160906.58,-4733513.605,70670.85944
7/26/2018,8.75,284.2191303,15749107.37,-4943137.468,70732.0664
7/27/2018,7.58,284.3565292,16565705.56,-4911413.186,70600.98618
7/28/2018,10.45,284.5807693,15884185.86,-4537968.144,70600.40613
7/29/2018,13.57,284.5874408,14045266.4,-4215947.731,70551.95839
7/30/2018,15.19,284.6807104,12991869.71,-3948866.797,70550.81267
7/31/2018,18.89,284.3799862,11787668.32,-3475771.023,70438.14485
8/1/2018,21.42,283.9382186,9715741.459,-2828782.162,70399.3354
8/2/2018,17.4,283.8564218,9514668.988,-2651636.356,70524.85501
8/3/2018,13.55,284.0591203,10474529.17,-3076272.328,70604.92251
8/4/2018,10.28,284.4583202,13532244.34,-3778425.125,70595.62324
8/5/2018,10.98,284.4852616,12141381.56,-3588296.541,70687.10205
8/6/2018,10.15,284.2837017,13655880.4,-4120673.961,70630.04994
8/7/2018,10.07,283.6597807,15546095.97,-4610919.343,70678.7091
8/8/2018,8.44,283.4851543,16364433.4,-5093334.722,70723.86741
8/9/2018,5.73,284.2406925,14993129.49,-4695401.452,70814.09326
8/10/2018,8.85,284.348732,14415916.8,-4312709.059,70772.69043
8/11/2018,10.03,284.6186373,13052072.91,-3839013.13,70581.16236
8/12/2018,17.44,284.2623145,12527404.32,-3479331.642,70430.18916
8/13/2018,18.96,284.1408069,10302519.51,-3281158.762,70454.21869
8/14/2018,9.33,284.2944675,13124225.95,-4146432.832,70525.54002
8/15/2018,9.57,284.7105663,15469072.69,-4517402.24,70760.08817
8/16/2018,9.07,284.5851918,14711131.76,-4492965.981,70896.78077
8/17/2018,7.89,284.4374551,15796980.19,-4781396.007,70738.97107
8/18/2018,7.08,284.7623885,16288338.03,-4813282.835,70622.90417
8/19/2018,4.42,284.9986495,16757562.79,-5002505.495,70558.65704
8/20/2018,8,284.6807678,17001081.93,-4951470.924,70736.78267
8/21/2018,9.58,284.6211427,15321966.41,-4380932.845,70723.47824
8/22/2018,10.79,284.6507228,12295558.51,-3771912.89,70656.84756
8/23/2018,11.42,284.7174082,12990884.27,-3974792.12,70690.75923
8/24/2018,12.37,284.5212796,13491815.83,-4014797.096,70672.22865
8/25/2018,13.54,284.3880498,12486350.55,-3554716.36,70647.23432
8/26/2018,10.52,284.6807583,12203454.9,-3597991.228,70562.37452
8/27/2018,13.13,284.678858,12292701.52,-3513056.997,70673.72319
8/28/2018,14.9,284.690017,11996335.44,-3564905.859,70739.38394
8/29/2018,13.82,284.5720759,11018120.56,-3299688.927,70826.80848
8/30/2018,13.71,284.6747568,12259218.89,-3473218.044,70677.32202
8/31/2018,10.71,284.5888195,11155812.31,-3436243.099,70742.61643
9/1/2018,7.47,284.2103767,14491591.94,-4422674.152,70819.38627
9/2/2018,9.09,284.0818857,14249552.78,-4472325.292,70816.60499
9/3/2018,7.04,284.0895839,13144816.47,-4240740.578,70787.64986
9/4/2018,7.59,283.8916562,14385677.52,-4656938.824,70856.99717
9/5/2018,5.68,283.6555305,15739896.28,-5142167.061,70844.78049
9/6/2018,6.22,283.7678595,16912360.49,-5631255.918,70841.36332
9/7/2018,6.66,283.460072,15116872.56,-5159626.514,70979.23208
9/8/2018,5.6,283.0690095,15102335.69,-5143557.542,70969.82633
9/9/2018,6.89,283.5397066,15544515.81,-5244075.114,70920.30045
9/10/2018,17.28,283.5911229,13304099.92,-4323393.26,71013.53605
9/11/2018,20.62,282.920439,9866113.234,-3558256.096,70973.52207
9/12/2018,18.56,282.4309529,10588596.01,-3697913.162,70710.39732
9/13/2018,23.05,281.6915303,10633436.22,-3671436.839,70629.54454
9/14/2018,16.21,281.3306618,10186211.95,-3713658.277,70776.41049
9/15/2018,11.89,281.1321117,11723381.65,-4263315.476,70980.83539
9/16/2018,4.5,281.3061437,13902214.76,-5172668.812,70900.91828
9/17/2018,2.51,280.5639041,16228163.79,-5948007.321,70790.86851
9/18/2018,1.18,280.6855046,17725485.98,-6814029.057,70831.59136
9/19/2018,1.84,280.8815387,18415413.44,-7005047.909,70927.83039
9/20/2018,2.93,281.490383,17349988.96,-6389410.915,71002.35843
9/21/2018,7.21,281.7023928,15005711.4,-5444465.967,71182.382
9/22/2018,8.45,281.9206459,13678864.56,-4583466.278,71304.33009
9/23/2018,5.43,282.1083428,13340869.58,-4732893.508,71298.65502
9/24/2018,5.67,282.1341287,13852448.4,-4840612.83,71073.74751
9/25/2018,7.83,281.8841434,12749893.36,-4646916.458,70931.13745
9/26/2018,7.91,281.8669164,12743073.72,-4789468.431,70892.60152
9/27/2018,7.3,281.4650112,12722985.31,-4860659.238,70957.41471
9/28/2018,6.62,281.0179995,12699662.39,-4752116.26,71023.88032
9/29/2018,6.04,280.5041239,13107279.02,-4969087.991,71067.59299
9/30/2018,4.63,280.116168,14259154.79,-5618482.05,71004.12455
10/1/2018,5.62,280.3831068,14656278.67,-5910422.163,70962.88345
10/2/2018,6.75,279.7726379,14089070.24,-5626068.697,70954.18889
10/3/2018,6.58,278.8298186,13489032.64,-5668668.799,70963.89562
10/4/2018,4.42,278.1877759,13397344.08,-5731309.134,71008.57733
10/5/2018,2.81,277.5294199,14102380.92,-6066167.859,71033.86726
10/6/2018,3.5,276.8897044,14291147.22,-6216280.033,70964.83152
10/7/2018,3.87,276.0907019,13819311.56,-6265049.06,70931.24887
10/8/2018,4.32,275.5458981,13659800.12,-6184443.572,70860.42637
10/9/2018,4.54,274.0961874,12836774.78,-5966468.692,70925.8978
10/10/2018,1.17,273.8624741,13469853.59,-6511523.569,70956.21392
10/11/2018,1.44,275.4543702,13893347.6,-6391660.486,70995.10726
10/12/2018,5.15,276.9230433,12150902.46,-5517658.846,70983.60646
10/13/2018,8.4,276.227492,8483483.128,-4349238.774,70911.43492
10/14/2018,6.91,275.6055653,11057781.41,-5446023.916,70842.58606
10/15/2018,5.24,275.4902882,11559231.18,-5692950.461,70916.4572
10/16/2018,4.32,274.7374063,11595392.4,-5880379.984,71000.14201
10/17/2018,0.79,274.8207491,12813249.36,-6502598.533,70922.77043
10/18/2018,2.93,275.7940454,11970686.46,-5475623.616,70770.88404
10/19/2018,4.4,275.2175159,10491165.96,-5301822.039,70858.28172
10/20/2018,3.98,274.8031365,10938352.92,-5632603.904,70991.38689
10/21/2018,2.7,274.6420044,11657312.72,-5863520.968,71054.20834
10/22/2018,2.02,274.7074658,11819977.8,-5978414.209,70928.6903
10/23/2018,2.78,273.6637941,11538694.29,-6069286.107,70862.20872
10/24/2018,1.82,273.0709692,11973163.76,-6354562.841,70868.72996
10/25/2018,2.02,272.5777792,11813385.06,-6463822.316,71011.30981
10/26/2018,1.1,271.606912,12197545.62,-6863563.198,71135.61312
10/27/2018,0.7,272.3562341,12558468.29,-6955433.434,71223.71601
10/28/2018,0.44,271.9031944,12680897.21,-7124842.949,71225.38967
10/29/2018,0.83,272.6808104,11969485.73,-6590820.571,71204.00638
10/30/2018,0.66,269.9552346,11837080.73,-7274447.15,71289.89116
10/31/2018,0.15,269.1444744,12654332.12,-7999851.665,71318.82268
11/1/2018,0.13,270.3027833,13510041.11,-8280310.533,71175.64193
11/2/2018,0.41,272.7948013,13314602.53,-7303753.273,71007.259
11/3/2018,2.34,273.8124484,11509725.96,-5899492.991,70929.18103
11/4/2018,5.02,274.2313376,9903429.947,-5147731.41,70819.90431
11/5/2018,7.16,273.2733936,9233228.22,-5164118.88,70715.10514
11/6/2018,7.11,273.6703396,9362355.903,-5318012.578,70663.29071
11/7/2018,6.91,270.2668471,9075920.25,-6102088.921,71092.12727
11/8/2018,0.19,268.0583576,11396649.1,-8459417.342,71056.99408
11/9/2018,0.18,269.3107187,12165080.89,-7782413.139,70847.66228
11/10/2018,0.41,269.8391863,11346283.21,-6827089.44,70854.83175
11/11/2018,0.86,269.8381092,10764620.24,-6431134.895,70875.52791
11/12/2018,0.55,269.9918562,10877439.21,-6593261.128,70836.42993
11/13/2018,0.82,271.4719391,10678242.56,-6150229.781,70630.06742
11/14/2018,2.33,271.7755753,9456452.785,-5488647.864,70610.08144
11/15/2018,3.12,271.732276,8698399.776,-5184485.156,70638.79462
11/16/2018,6.62,272.0075444,8235743.226,-5066839.5,70632.37899
11/17/2018,7.85,272.4862,7845420.684,-4693020.715,70462.46415
11/18/2018,6.06,270.1862587,7816493.243,-5124081.406,70798.15609
11/19/2018,1.43,269.4572169,8594944.99,-5642296.466,70914.88609
11/20/2018,1.02,270.1496988,9232632.176,-5682195.34,70911.53416
11/21/2018,1.42,268.5345047,8844456.117,-5873081.047,71055.91029
11/22/2018,0.11,268.4352052,10012670.63,-7217797.705,71172.62732
11/23/2018,0.1,270.0326329,10531308,-7320901.271,71087.74801
11/24/2018,0.3,268.6175095,10081044.48,-6766639.53,71159.06153
11/25/2018,0.07,267.8279839,10760968.87,-8210001.733,71253.51251
11/26/2018,0.07,269.2324895,11145215.65,-7665884.827,71042.26066
11/27/2018,0.2,267.9186879,10317355.34,-7367035.745,71273.02158
11/28/2018,0,269.0928872,11249584.11,-8250544.951,71338.59484
11/29/2018,0.05,270.6690834,10833735.65,-7218058.237,71222.19199
11/30/2018,0.56,269.8173538,9958029.067,-6382924.205,71127.26234
12/1/2018,0.94,269.7744052,9776550.373,-6391048.497,70841.72733
12/2/2018,0.66,267.6975035,9815399.344,-7036853.277,70685.42498
12/3/2018,1.14,269.5851955,9659916.549,-6147220.735,70736.37111
12/4/2018,0.74,267.7463683,8313583.692,-6232454.575,70940.67534
12/5/2018,0.41,269.5142091,9453963.522,-6245867.89,70760.48633
12/6/2018,1.02,270.2407148,8691503.409,-5481826.728,70579.05898
12/7/2018,2.09,268.9404604,8476781.933,-5842665.27,70498.92811
12/8/2018,1.94,265.896304,8216556.756,-6266796.262,70758.18213
12/9/2018,0.29,265.8508084,9906137.543,-7348490.962,70659.15081
12/10/2018,0.51,265.4064196,9533247.387,-6929736.354,70660.70795
12/11/2018,0.51,265.357851,9610447.861,-6905755.211,70669.79671
12/12/2018,0.7,264.9555369,9597228.911,-6876413.302,70702.44231
12/13/2018,0.69,265.7642588,9290256.921,-6539445.179,70873.73201
12/14/2018,0.98,265.7131784,9036413.202,-6275135.738,70854.67053
12/15/2018,1.35,265.642414,8930495.084,-6307557.029,70950.67369
12/16/2018,0.66,264.9841632,9138017.055,-6735306.505,71224.06335
12/17/2018,0.18,266.4416246,9312409.291,-7128404.349,71201.43723
12/18/2018,3.19,271.5640245,7682771.348,-4059635.343,70971.66185
12/19/2018,16.67,267.7548121,2584318.815,-2399013.927,70891.97644
12/20/2018,0.88,264.5309091,6383936.492,-5622212.117,70963.37734
12/21/2018,0.52,265.8715358,7064902.472,-5312219.392,70666.85892
12/22/2018,1.13,264.5934559,6444506.771,-4778683.961,70823.66664
12/23/2018,0.29,263.73977,6992706.416,-5856096.776,70896.02492
12/24/2018,0.13,265.9526619,8069327.825,-6045994.384,70761.20871
12/25/2018,0.42,264.9205739,7723486.012,-5442028.082,70556.56331
12/26/2018,1.09,264.6990478,7272131.596,-5032150.428,70559.08557
12/27/2018,0.96,266.4293836,6779344.613,-4958328.083,70316.11601
12/28/2018,1.64,264.6852866,7233105.913,-5324488.3,70229.6275
12/29/2018,2.62,261.4450385,6789525.119,-5451473.976,70678.4799
12/30/2018,0.31,259.4816935,8218208.318,-7383533.197,71015.08609
12/31/2018,0.04,260.9094793,8867884.304,-7218910.693,70967.50033
1/1/2019,0.14,261.2839076,8752173.115,-6610661.767,70995.45295
1/2/2019,0.14,261.3755919,8826595.127,-6765045.627,70922.55851
1/3/2019,0.61,261.8674349,8568284.273,-5977037.239,70708.37247
1/4/2019,2.58,261.2897963,7791927.028,-5169685.147,70687.04255
1/5/2019,1.01,260.6546058,7654151.917,-5994171.449,70953.61626
1/6/2019,0.29,262.3938958,8680304.949,-6226910.737,70842.82517
1/7/2019,0.47,261.9706307,8596535.495,-5905311.776,70767.99577
1/8/2019,0.74,262.2947971,8493251.572,-5758703.816,70517.05363
1/9/2019,0.94,261.2108976,8483381.479,-6087400.598,70530.14816
1/10/2019,2.22,262.2645777,7601909.583,-4838198.012,70535.27583
1/11/2019,0.72,260.9468898,7626988.439,-5815130.118,70739.65647
1/12/2019,0.75,262.0299799,8336690.23,-5620875.06,70738.83687
1/13/2019,0.43,263.3740923,8625439.72,-5827755.469,70791.49364
1/14/2019,0.68,263.8891855,8836400.167,-5855705.017,70523.70313
1/15/2019,1.77,263.4707736,8491893.104,-5652287.753,70709.22343
1/16/2019,0.32,260.878645,8954989.158,-7584854.242,70906.12014
1/17/2019,0.09,263.4595971,9785004.363,-7128702.825,70724.46198
1/18/2019,0.59,262.4606783,9225899.752,-6083325.161,70607.9852
1/19/2019,0.54,261.5230337,9229870.954,-6250126.116,70679.51757
1/20/2019,0.3,262.3791186,9224821.24,-6396567.58,70790.98953
1/21/2019,0.13,263.1406947,9902755.046,-6947878.057,70838.24962
1/22/2019,0.42,263.661829,9658313.808,-6360376.876,70792.36249
1/23/2019,1.1,263.7997551,9195388.865,-5754789.432,70761.68759
1/24/2019,1.46,264.9641384,8854362.143,-5326471.358,70751.63591
1/25/2019,0.92,264.1446504,8629735.014,-5639804.319,70893.62241
1/26/2019,2.62,267.32067,8321998.091,-4513185.626,70799.84157
1/27/2019,2.81,267.5118049,8310547.614,-4786870.42,70770.56526
1/28/2019,3.15,265.4685422,7572768.978,-5080811.204,70649.35333
1/29/2019,2.53,264.0330175,8510188.811,-5651951.237,70491.30614
1/30/2019,4.31,262.1912458,8002182.918,-5753780.857,70741.80238
1/31/2019,0.26,263.5475588,9315694.203,-6800661.027,70976.09997
2/1/2019,0.54,265.0713688,9604241.87,-6023532.3,70932.21578
2/2/2019,1.22,265.5284217,8845617.692,-5467895.56,70590.42334
2/3/2019,1.28,263.5969986,9453022.808,-6031505.024,70739.82958
2/4/2019,1.1,263.7010206,8907017.284,-5794014.599,70942.67328
2/5/2019,0.24,263.804196,9486321.009,-6749765.783,70999.52005
2/6/2019,0.45,265.58521,10361616.34,-6432734.207,70656.37406
2/7/2019,1.02,267.0501861,9509652.594,-5464970.651,70712.48191
2/8/2019,2.89,269.6237037,9286269.109,-4846573.013,70762.56573
2/9/2019,6.64,270.704699,8372048.881,-3856447.824,70511.27482
2/10/2019,10.66,266.2701589,6223993.961,-4000335.181,70724.96474
2/11/2019,2.02,264.6781023,8041229.076,-5836210.01,70954.09045
2/12/2019,1.12,264.0411237,8828589.296,-5334201.314,71007.92118
2/13/2019,0.28,263.2127374,9416596.477,-6231374.427,71244.66299
2/14/2019,0.09,265.3017363,10280155.86,-6468222.234,71012.23311
2/15/2019,0.68,266.9106941,9803251.816,-5605578.409,70833.98988
2/16/2019,2.98,268.6274338,8916820.859,-4535363.382,70727.7597
2/17/2019,9.06,265.2046749,6845692.447,-4131654.338,70254.88691
2/18/2019,4.93,264.0699737,8141701.385,-5608416.046,70258.4212
2/19/2019,5.37,265.6805552,7850605.615,-4671124.624,70337.87126
2/20/2019,4.9,266.3058768,7696322.962,-4412936.569,70664.97934
2/21/2019,1.65,266.2108645,7972736.544,-5156002.384,71071.67369
2/22/2019,0.51,267.5275844,9305584.771,-5763318.935,70823.61328
2/23/2019,1.89,267.991591,10003838.01,-5587134.333,70489.96422
2/24/2019,5.34,268.4796265,8644139.747,-4876193.028,70461.0129
2/25/2019,5.01,269.4420441,9188224.444,-4823137.669,70385.17211
2/26/2019,8.36,267.4298265,7912372.736,-4674417.815,70276.12774
2/27/2019,6.92,266.9937205,8814462.514,-4933855.472,70298.62446
2/28/2019,10.34,268.0897766,8114537.098,-3983908.338,70144.50858
3/1/2019,11.96,264.5869568,6933341.942,-4431245.979,70296.27025
3/2/2019,1.59,262.7114644,10129966.39,-6791693.935,70696.94491
3/3/2019,0.25,265.6695817,11962411.62,-7114548.142,70560.29726
3/4/2019,1.73,266.7497027,11039251.02,-5407633.17,70225.81539
3/5/2019,4.2,267.6851033,9466895.28,-4845890.365,70117.77925
3/6/2019,7.25,266.8880644,8917821.444,-4594944.436,70226.5574
3/7/2019,5.79,267.1568872,9299299.807,-5038833.441,70309.30508
3/8/2019,3.45,266.8601068,10172478.12,-5485540.161,70364.26066
3/9/2019,2.57,266.0081018,10392561.41,-5716886.808,70483.7772
3/10/2019,1.83,266.9043873,10958779.65,-6258664.739,70559.60546
3/11/2019,1.3,267.246487,10571850.25,-5982510.695,70767.08746
3/12/2019,1.62,268.8914937,10836476.12,-5705965.276,70718.7485
3/13/2019,1.73,269.8186166,10717785.42,-5821703.054,70860.02996
3/14/2019,1.06,271.5582211,11437532.56,-5750096.469,71000.62254
3/15/2019,2.33,273.2157751,11733853.24,-5302769.827,70932.96129
3/16/2019,5.85,271.5921374,11103376.76,-5519251.121,70785.60101
3/17/2019,5.47,268.8813475,11748439.32,-6452088.042,70928.23517
3/18/2019,1.46,270.9498613,12510720.87,-6297674.685,70820.17161
3/19/2019,6.03,268.9325117,10862028.2,-5385689.454,70509.18246
3/20/2019,4.98,269.5518755,10910900.01,-5538344.459,70483.74881
3/21/2019,5.25,269.1808978,10944744.08,-5753605.088,70572.15145
3/22/2019,3.41,269.5172456,11326106.65,-5995943.072,70663.58884
3/23/2019,6.27,269.4421929,11108540.96,-5559143.214,70588.33887
3/24/2019,4.42,268.0245531,11134608.65,-6461649.414,70743.18451
3/25/2019,0.78,270.1940223,13517555.71,-6938543.558,70793.1344
3/26/2019,3.19,272.4895151,12146499.83,-5553520.946,70747.65189
3/27/2019,7.54,271.1369209,10788313.37,-4939096.837,70845.13363
3/28/2019,2.74,268.48467,12089369.26,-6895253.626,71056.40977
3/29/2019,0.16,270.97354,14379422.75,-7623436.968,70801.27473
3/30/2019,0.66,272.7147335,13418128.67,-6451940.084,70834.69988
3/31/2019,3.81,273.1351301,11747700.03,-5373957.063,70714.05704
4/1/2019,13.32,273.0518128,9509454.168,-4452530.625,70720.90252
4/2/2019,10.29,270.9860556,9043078.219,-4579015.859,70706.3261
4/3/2019,6.45,270.8453059,10706306.68,-5557057.837,70829.27204
4/4/2019,1.37,271.2005469,11766278.09,-6141965.268,70910.25804
4/5/2019,2.83,270.8768074,11480585.89,-5863122.762,70975.7068
4/6/2019,0.93,269.6528861,13374162.08,-7261114.08,70989.93824
4/7/2019,1.28,272.1407338,14413518.56,-6597268.023,70784.71518
4/8/2019,5.31,272.3559731,11246697.33,-4761610.804,70633.10698
4/9/2019,4.19,271.0944962,12418340.11,-6077943.803,70739.31778
4/10/2019,6.35,272.5155637,11306665.48,-4815884.583,70875.74869
4/11/2019,0.81,270.8493175,13647226.12,-7233637.986,70923.72389
4/12/2019,0.33,272.6804994,15366453.43,-7379726.199,70887.98878
4/13/2019,0.46,274.1158763,15421869.35,-7037102.035,70909.0512
4/14/2019,1.37,274.876605,15143494.77,-6171284.773,70912.51822
4/15/2019,3.67,274.923612,14016044.27,-5369963.854,70849.50109
4/16/2019,3.65,275.2735501,12921232.2,-5199309.549,70862.29725
4/17/2019,2.72,276.3650694,13055879.57,-5090836.669,70929.75188
4/18/2019,3.97,275.9685109,13264501.54,-5027730.895,70759.63817
4/19/2019,5.87,274.8188229,13922177.63,-5667910.606,70654.22431
4/20/2019,5.04,274.5758789,14725983.24,-6329474.903,70612.96166
4/21/2019,3.93,273.8693467,15117489.03,-6300799.648,70614.62743
4/22/2019,2.89,274.0648363,15092288.73,-6056813.39,70682.40398
4/23/2019,3.18,274.1988951,13609923.02,-5628092.091,70840.34717
4/24/2019,1.42,273.4229766,14965340.57,-6578719.03,71100.94026
4/25/2019,0.44,273.7706702,17117108.76,-7279372.173,71004.56431
4/26/2019,0.87,275.9016294,17539675.31,-7161740.364,70896.80038
4/27/2019,2.52,277.0404725,16944026.51,-6714206.247,70823.0237
4/28/2019,4.24,277.8317016,15588951.73,-5883071.381,70840.02379
4/29/2019,9.09,278.0251559,13865479.84,-5429093.765,70834.6387
4/30/2019,8.69,277.2761542,13896166.72,-5589287.384,70788.14132
5/1/2019,13.12,277.6306105,13473127.05,-5150730.671,70681.57783
5/2/2019,13.3,278.0622829,13534396.08,-5130039.454,70745.75288
5/3/2019,9.58,278.8161454,14206386.74,-5101111.983,70849.8849
5/4/2019,13.21,279.4667012,11395815.73,-3702222.238,70790.18753
5/5/2019,20.75,279.1728526,9791103.272,-3272545.255,70654.33812
5/6/2019,8.27,278.533128,12580526.87,-4646114.391,70533.60968
5/7/2019,7.34,277.4030525,15547115.54,-5920854.12,70582.50279
5/8/2019,4.05,277.9993883,15113778.53,-5943891.123,70537.29052
5/9/2019,7.25,277.7297063,14292796.56,-5600128.645,70521.62036
5/10/2019,9.77,277.4005555,14424372.92,-5798547.427,70636.24987
5/11/2019,7.98,278.3624406,14582624.53,-5618670.948,70797.20641
5/12/2019,10.61,278.4423604,13885334.35,-5108651.019,70701.46223
5/13/2019,14.08,278.0298531,13971828.68,-5151889.129,70685.11899
5/14/2019,11.28,277.4076626,14250636.48,-5274602.597,70708.17762
5/15/2019,6.81,277.8501426,14170593.46,-5479982.803,70764.48989
5/16/2019,4.49,278.0295389,14849009.19,-5426342.277,70856.96856
5/17/2019,4.44,278.561658,15769283.52,-5565783.622,70724.87451
5/18/2019,7.11,278.9463831,14511100.41,-5179492.091,70666.4817
