date,d2m,t2m,ssr,str,tp,sp
1993-11-08,292.6271587463456,296.4061732300266,1.4487587682828825E7,-5482472.858290919,0.09166950072036364,100470.35412114782
1993-11-09,292.6562763983591,296.3751132369669,1.4232459339405302E7,-5006592.275381732,0.02320792974685919,100411.55598064527
1993-11-10,292.7274750129529,296.5282704232153,1.3464559397803375E7,-5160590.56844361,0.10479335135517658,100543.77325298301
1993-11-11,292.8603236451087,296.6478517688867,1.3546134427538171E7,-5380778.2502009105,0.04171435287890835,100609.51250831022
1993-11-12,292.78099415282895,296.48747592598687,1.3256987766407717E7,-4781914.435574606,0.07627539001122831,100554.93125122953
1993-11-13,292.7231836847795,296.0535083799365,1.2365407044200374E7,-4336387.970533084,0.19696236540655968,100485.86938831906
1993-11-14,291.69307627057543,295.5967127899367,1.2565930746316636E7,-4740152.946691669,0.08031791506534007,100567.65245532348
1993-11-15,291.3273022330886,295.5007427337181,1.3362446742030537E7,-4863348.365925529,0.046461114064637384,100503.1510047807
1993-11-16,292.12047229156786,295.88219790846574,1.3098908455397805E7,-4444635.549959818,0.10872889532660979,100327.13677373015
1993-11-17,291.85335731506353,295.9370465219442,1.1814767279399944E7,-4678713.267077417,0.09853913904938094,100302.77907098114
1993-11-18,291.80238717623564,295.81991286064454,1.2318188771497456E7,-4646084.162871686,0.05974002922992288,100410.79311053862
1993-11-19,291.89502999467265,295.6311108922732,1.138757669702652E7,-4185430.2550227703,0.20556357113030488,100526.3774474231
1993-11-20,291.35877720791694,295.835111713929,1.1615763299758906E7,-5256597.471738546,0.12769635138791208,100610.66400629903
1993-11-21,291.68597106923374,296.0586220936878,1.397681112135012E7,-5458975.523707475,0.0046673190135768155,100598.06983891211
1993-11-22,290.82056762418716,295.9411142606248,1.3588096430752747E7,-5326075.87891776,0.002843927860131005,100511.28116367116
1993-11-23,289.98291605252734,295.7958249862688,1.344998392820788E7,-6128457.984998661,4.351138045421976E-4,100539.38635935163
1993-11-24,290.2426367222449,295.89833049193396,1.3806664508974018E7,-5859774.255022771,4.351138045421976E-4,100535.36096005015
