date,d2m,t2m,ssr,str,tp,sp
6/6/1988,298.6450911,300.9976318,1.55E+07,-2544858.992,19.95319751,99298.18146
6/7/1988,298.3622587,301.1538489,9690612.833,-2084483.679,3.967436624,99396.11898
6/8/1988,297.3293044,300.7202088,1.62E+07,-2601264.908,20.29609179,99496.5751
6/9/1988,297.0025134,298.9247143,8624189.606,-1733327.388,17.00013008,99464.69712
6/10/1988,297.332702,300.2155988,1.43E+07,-2038791.691,4.532186059,99480.45809
6/11/1988,297.2700049,299.2937663,9449725.346,-1417529.992,6.480225306,99718.67739
6/12/1988,297.4216575,299.5002583,9706516.251,-1289684.05,11.60007699,99891.86785
6/13/1988,296.9360161,297.4437877,2838939.249,-488447.1204,36.58632465,99836.19441
6/14/1988,297.6012265,298.7466441,5636722.451,-1121144.504,10.8813535,99637.80267
6/15/1988,297.5491419,299.0783858,7217508.55,-888905.6634,10.07512731,99510.05189
6/16/1988,297.8593501,299.2098665,1.01E+07,-1027422.126,10.04398107,99363.52418
6/17/1988,297.610135,299.5732437,9965713.813,-1666734.916,11.81362716,99673.9754
6/18/1988,297.949323,299.9891592,1.07E+07,-1673687.823,5.261862689,99876.02512
6/19/1988,297.9975886,300.7619374,1.33E+07,-2217103.263,4.231851708,99675.97663
6/20/1988,297.7297334,300.5535519,1.50E+07,-2248248.359,4.195357697,99657.04788
6/21/1988,297.5946136,301.1883654,1.72E+07,-2915339.731,1.205021405,99766.79056
6/22/1988,297.7446979,299.0159209,6843456.057,-1002024.198,43.12510555,99621.47828
6/23/1988,297.9298818,298.6304993,5767852.687,-606008.9368,20.92320818,99283.99822
6/24/1988,298.0513311,298.7925914,5111909.654,-681240.7167,26.04325096,99138.09476
6/25/1988,298.287993,299.1745826,6175547.876,-698029.3682,34.0554455,99157.07473
6/26/1988,298.2854748,298.6776242,2894603.184,-457243.5558,21.14235032,99167.98982
6/27/1988,298.1367356,299.3024642,6967070.225,-888887.2715,5.7854146,99261.13465
6/28/1988,298.1182433,299.5573043,1.09E+07,-1444388.873,7.265848343,99503.03032
6/29/1988,298.1282194,300.1576642,1.53E+07,-1933254.605,9.982526023,99550.08597
6/30/1988,298.0837031,300.1686977,1.25E+07,-1736658.789,7.290109964,99528.58134
7/1/1988,297.5132493,299.557295,9071360.468,-1247070.41,8.052423759,99617.84096
7/2/1988,297.6172406,298.7925423,7712822.606,-853564.3544,10.53994886,99726.56228
7/3/1988,297.618567,298.7203994,8721896.761,-958033.2113,19.13096758,99643.67932
7/4/1988,297.8728026,298.43586,5446460.203,-672218.2122,26.88697033,99653.47854
7/5/1988,297.9106318,298.8282068,8359358.639,-918129.3791,15.61201083,99771.76977
7/6/1988,297.7489907,298.5844913,7326196.654,-627381.7038,24.29372355,99699.1936
7/7/1988,297.9355136,298.4178145,5194038.43,-571695.3346,46.64913043,99574.52996
7/8/1988,297.3970673,298.0904868,3897629.236,-595101.2468,29.16625997,99608.4612
7/9/1988,297.6185439,298.1535066,4932065.045,-552629.5133,31.41692305,99774.28443
7/10/1988,297.5704536,298.4358903,5615620.003,-1111154.86,9.578021219,99923.55492
7/11/1988,297.9557015,298.8074728,8425654.576,-1426539.233,25.35013882,99757.82458
7/12/1988,298.0936245,300.7524319,1.60E+07,-2426711.309,6.131412683,99533.02699
7/13/1988,298.1106835,300.0097614,1.21E+07,-2282821.741,12.06646634,99515.85893
7/14/1988,298.4363051,300.0692299,1.49E+07,-2455187.8,15.79465808,99602.51478
7/15/1988,298.7281176,301.1034682,1.54E+07,-2676560.174,10.1303909,99542.82606
7/16/1988,298.4744285,300.8976454,1.62E+07,-2397296.077,9.085216001,99438.75136
7/17/1988,297.7209994,300.4175124,1.30E+07,-2159438.154,7.5946032,99486.19383
7/18/1988,297.688229,299.8400102,1.22E+07,-1866483.5,10.36216166,99846.51298
7/19/1988,298.0651623,299.801972,1.06E+07,-1714788.901,5.959275053,99743.75725
7/20/1988,298.2734244,300.5882354,1.15E+07,-1975477.511,1.827490331,99547.94033
